"No.","Time","Source","Destination","Protocol","Length","Multiplex ID","NT Status","Info"
"898","38.903330","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=5691 Win=64240 Len=0"
"899","38.903398","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=7151 Win=64240 Len=0"
"900","38.903450","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=8611 Win=64240 Len=0"
"901","38.904200","172.16.156.130","10.128.0.243","SMB","1514","65","STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000"
"902","38.904212","172.16.156.130","10.128.0.243","TCP","1514","","","50974  >  445 [ACK] Seq=10071 Ack=445 Win=63796 Len=1460 [TCP segment of a reassembled PDU]"
"903","38.904220","172.16.156.130","10.128.0.243","TCP","1514","","","50974  >  445 [ACK] Seq=11531 Ack=445 Win=63796 Len=1460 [TCP segment of a reassembled PDU]"
"904","38.904226","172.16.156.130","10.128.0.243","SMB","1514","65","STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000"
"905","38.904256","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=10071 Win=64240 Len=0"
"906","38.904310","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=11531 Win=64240 Len=0"
"907","38.904359","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=12991 Win=64240 Len=0"
"908","38.904402","172.16.156.130","10.128.0.243","TCP","1514","","","50974  >  445 [ACK] Seq=14451 Ack=445 Win=63796 Len=1460 [TCP segment of a reassembled PDU]"
"909","38.904411","172.16.156.130","10.128.0.243","TCP","1514","","","50974  >  445 [ACK] Seq=15911 Ack=445 Win=63796 Len=1460 [TCP segment of a reassembled PDU]"
"910","38.904412","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=14451 Win=64240 Len=0"
"911","38.904417","172.16.156.130","10.128.0.243","SMB","1514","65","STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000"
"912","38.904424","172.16.156.130","10.128.0.243","TCP","1514","","","50974  >  445 [ACK] Seq=18831 Ack=445 Win=63796 Len=1460 [TCP segment of a reassembled PDU]"
"913","38.904431","172.16.156.130","10.128.0.243","TCP","1514","","","50974  >  445 [ACK] Seq=20291 Ack=445 Win=63796 Len=1460 [TCP segment of a reassembled PDU]"
"914","38.904437","172.16.156.130","10.128.0.243","SMB","1514","65","STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000"
"915","38.904444","172.16.156.130","10.128.0.243","TCP","1514","","","50974  >  445 [ACK] Seq=23211 Ack=445 Win=63796 Len=1460 [TCP segment of a reassembled PDU]"
"916","38.904450","172.16.156.130","10.128.0.243","TCP","1514","","","50974  >  445 [ACK] Seq=24671 Ack=445 Win=63796 Len=1460 [TCP segment of a reassembled PDU]"
"917","38.904457","172.16.156.130","10.128.0.243","SMB","1514","65","STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000"
"918","38.904461","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=15911 Win=64240 Len=0"
"919","38.904512","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=17371 Win=64240 Len=0"
"920","38.904561","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=18831 Win=64240 Len=0"
"921","38.904587","172.16.156.130","10.128.0.243","TCP","1514","","","50974  >  445 [ACK] Seq=27591 Ack=445 Win=63796 Len=1460 [TCP segment of a reassembled PDU]"
"922","38.904596","172.16.156.130","10.128.0.243","TCP","1514","","","50974  >  445 [ACK] Seq=29051 Ack=445 Win=63796 Len=1460 [TCP segment of a reassembled PDU]"
"923","38.904602","172.16.156.130","10.128.0.243","SMB","1514","65","STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000"
"924","38.904608","172.16.156.130","10.128.0.243","TCP","1514","","","50974  >  445 [ACK] Seq=31971 Ack=445 Win=63796 Len=1460 [TCP segment of a reassembled PDU]"
"925","38.904615","172.16.156.130","10.128.0.243","SMB","1514","65","STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000"
"926","38.904620","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=20291 Win=64240 Len=0"
"927","38.904622","172.16.156.130","10.128.0.243","TCP","1514","","","50974  >  445 [ACK] Seq=34891 Ack=445 Win=63796 Len=1460 [TCP segment of a reassembled PDU]"
"928","38.904629","172.16.156.130","10.128.0.243","TCP","1514","","","50974  >  445 [ACK] Seq=36351 Ack=445 Win=63796 Len=1460 [TCP segment of a reassembled PDU]"
"929","38.904635","172.16.156.130","10.128.0.243","SMB","1514","65","STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000"
"930","38.904670","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=21751 Win=64240 Len=0"
"931","38.904717","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=23211 Win=64240 Len=0"
"932","38.904766","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=24671 Win=64240 Len=0"
"933","38.904787","172.16.156.130","10.128.0.243","TCP","1514","","","50974  >  445 [ACK] Seq=39271 Ack=445 Win=63796 Len=1460 [TCP segment of a reassembled PDU]"
"934","38.904796","172.16.156.130","10.128.0.243","TCP","1514","","","50974  >  445 [ACK] Seq=40731 Ack=445 Win=63796 Len=1460 [TCP segment of a reassembled PDU]"
"935","38.904802","172.16.156.130","10.128.0.243","SMB","1514","65","STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000"
"936","38.904809","172.16.156.130","10.128.0.243","TCP","1514","","","50974  >  445 [ACK] Seq=43651 Ack=445 Win=63796 Len=1460 [TCP segment of a reassembled PDU]"
"937","38.904814","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=26131 Win=64240 Len=0"
"938","38.904815","172.16.156.130","10.128.0.243","TCP","1514","","","50974  >  445 [ACK] Seq=45111 Ack=445 Win=63796 Len=1460 [TCP segment of a reassembled PDU]"
"939","38.904822","172.16.156.130","10.128.0.243","SMB","1514","65","STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000"
"940","38.904829","172.16.156.130","10.128.0.243","TCP","1514","","","50974  >  445 [ACK] Seq=48031 Ack=445 Win=63796 Len=1460 [TCP segment of a reassembled PDU]"
"941","38.904836","172.16.156.130","10.128.0.243","TCP","1514","","","50974  >  445 [PSH, ACK] Seq=49491 Ack=445 Win=63796 Len=1460 [TCP segment of a reassembled PDU]"
"942","38.904860","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=27591 Win=64240 Len=0"
"943","38.904904","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=29051 Win=64240 Len=0"
"944","38.904950","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=30511 Win=64240 Len=0"
"945","38.904979","172.16.156.130","10.128.0.243","SMB","1514","65","STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000"
"946","38.904987","172.16.156.130","10.128.0.243","TCP","1514","","","50974  >  445 [ACK] Seq=52411 Ack=445 Win=63796 Len=1460 [TCP segment of a reassembled PDU]"
"947","38.904994","172.16.156.130","10.128.0.243","TCP","1514","","","50974  >  445 [ACK] Seq=53871 Ack=445 Win=63796 Len=1460 [TCP segment of a reassembled PDU]"
"948","38.904995","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=31971 Win=64240 Len=0"
"949","38.905000","172.16.156.130","10.128.0.243","SMB","1514","65","STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000"
"950","38.905007","172.16.156.130","10.128.0.243","TCP","1514","","","50974  >  445 [ACK] Seq=56791 Ack=445 Win=63796 Len=1460 [TCP segment of a reassembled PDU]"
"951","38.905014","172.16.156.130","10.128.0.243","SMB","1514","65","STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000"
"952","38.905021","172.16.156.130","10.128.0.243","TCP","1514","","","50974  >  445 [ACK] Seq=59711 Ack=445 Win=63796 Len=1460 [TCP segment of a reassembled PDU]"
"953","38.905027","172.16.156.130","10.128.0.243","TCP","1514","","","50974  >  445 [ACK] Seq=61171 Ack=445 Win=63796 Len=1460 [TCP segment of a reassembled PDU]"
"954","38.905034","172.16.156.130","10.128.0.243","SMB","1309","65,65","STATUS_SUCCESS,STATUS_SUCCESS","Trans2 Secondary Request, FID: 0x0000Echo Request"
"955","38.905039","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=33431 Win=64240 Len=0"
"956","38.905083","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=34891 Win=64240 Len=0"
"957","38.905127","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=36351 Win=64240 Len=0"
"958","38.905171","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=37811 Win=64240 Len=0"
"959","38.905216","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=39271 Win=64240 Len=0"
"960","38.905261","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=40731 Win=64240 Len=0"
"961","38.905306","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=42191 Win=64240 Len=0"
"962","38.905350","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=43651 Win=64240 Len=0"
"963","38.905394","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=45111 Win=64240 Len=0"
"964","38.905439","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=46571 Win=64240 Len=0"
"965","38.905484","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=48031 Win=64240 Len=0"
"966","38.905529","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=49491 Win=64240 Len=0"
"967","38.905574","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=50951 Win=64240 Len=0"
"968","38.905619","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=52411 Win=64240 Len=0"
"969","38.905663","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=53871 Win=64240 Len=0"
"970","38.905709","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=55331 Win=64240 Len=0"
"971","38.905753","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=56791 Win=64240 Len=0"
"972","38.905798","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=58251 Win=64240 Len=0"
"973","38.905843","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=59711 Win=64240 Len=0"
"974","38.905888","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=61171 Win=64240 Len=0"
"975","38.905933","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=62631 Win=64240 Len=0"
"976","38.905983","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50974 [ACK] Seq=445 Ack=63886 Win=64240 Len=0"
"977","39.068581","10.128.0.243","172.16.156.130","SMB","107","65","STATUS_SUCCESS","Echo Response"
"978","39.069074","172.16.156.130","10.128.0.243","TCP","66","","","50975  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"979","39.099316","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50975 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"980","39.099682","172.16.156.130","10.128.0.243","TCP","54","","","50975  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"981","39.099842","172.16.156.130","10.128.0.243","SMB","191","64","STATUS_SUCCESS","Negotiate Protocol Request"
"982","39.099933","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50975 [ACK] Seq=1 Ack=138 Win=64240 Len=0"
"983","39.124109","172.16.156.130","10.128.0.243","TCP","54","","","50974  >  445 [ACK] Seq=63886 Ack=498 Win=63743 Len=0"
"984","39.128556","10.128.0.243","172.16.156.130","SMB","185","64","STATUS_SUCCESS","Negotiate Protocol Response"
"985","39.128816","172.16.156.130","10.128.0.243","SMB","139","64","STATUS_SUCCESS","Session Setup AndX Request"
"986","39.128895","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50975 [ACK] Seq=132 Ack=223 Win=64240 Len=0"
"987","39.157443","10.128.0.243","172.16.156.130","SMB","243","64","STATUS_SUCCESS","Session Setup AndX Response"
"988","39.157821","172.16.156.130","10.128.0.243","TCP","66","","","50976  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"989","39.187378","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50976 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"990","39.187595","172.16.156.130","10.128.0.243","TCP","54","","","50976  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"991","39.187749","172.16.156.130","10.128.0.243","TCP","186","","","50976  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"992","39.187821","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50976 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"993","39.188020","172.16.156.130","10.128.0.243","TCP","66","","","50977  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"994","39.209200","172.16.156.130","10.128.0.243","TCP","54","","","50975  >  445 [ACK] Seq=223 Ack=321 Win=63920 Len=0"
"995","39.215386","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50977 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"996","39.215648","172.16.156.130","10.128.0.243","TCP","54","","","50977  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"997","39.215816","172.16.156.130","10.128.0.243","TCP","186","","","50977  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"998","39.215930","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50977 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"999","39.216145","172.16.156.130","10.128.0.243","TCP","66","","","50978  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"1000","39.244120","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50978 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"1001","39.244342","172.16.156.130","10.128.0.243","TCP","54","","","50978  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1002","39.244529","172.16.156.130","10.128.0.243","TCP","186","","","50978  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"1003","39.244600","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50978 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"1004","39.244796","172.16.156.130","10.128.0.243","TCP","66","","","50979  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"1005","39.274147","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50979 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"1006","39.274341","172.16.156.130","10.128.0.243","TCP","54","","","50979  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1007","39.274487","172.16.156.130","10.128.0.243","TCP","186","","","50979  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"1008","39.274577","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50979 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"1009","39.274773","172.16.156.130","10.128.0.243","TCP","66","","","50980  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"1010","39.305169","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50980 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"1011","39.305439","172.16.156.130","10.128.0.243","TCP","54","","","50980  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1012","39.305597","172.16.156.130","10.128.0.243","TCP","186","","","50980  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"1013","39.305667","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50980 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"1014","39.305836","172.16.156.130","10.128.0.243","TCP","66","","","50981  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"1015","39.335539","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50981 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"1016","39.335740","172.16.156.130","10.128.0.243","TCP","54","","","50981  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1017","39.335888","172.16.156.130","10.128.0.243","TCP","186","","","50981  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"1018","39.335973","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50981 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"1019","39.336155","172.16.156.130","10.128.0.243","TCP","66","","","50982  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"1020","39.366403","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50982 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"1021","39.366612","172.16.156.130","10.128.0.243","TCP","54","","","50982  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1022","39.366804","172.16.156.130","10.128.0.243","TCP","186","","","50982  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"1023","39.366883","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50982 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"1024","39.367092","172.16.156.130","10.128.0.243","TCP","66","","","50983  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"1025","39.395736","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50983 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"1026","39.396093","172.16.156.130","10.128.0.243","TCP","54","","","50983  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1027","39.396251","172.16.156.130","10.128.0.243","TCP","186","","","50983  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"1028","39.396341","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50983 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"1029","39.396518","172.16.156.130","10.128.0.243","TCP","66","","","50984  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"1030","39.424968","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50984 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"1031","39.425184","172.16.156.130","10.128.0.243","TCP","54","","","50984  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1032","39.425294","172.16.156.130","10.128.0.243","TCP","186","","","50984  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"1033","39.425365","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50984 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"1034","39.425524","172.16.156.130","10.128.0.243","TCP","66","","","50985  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"1035","39.454251","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50985 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"1036","39.454541","172.16.156.130","10.128.0.243","TCP","54","","","50985  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1037","39.454691","172.16.156.130","10.128.0.243","TCP","186","","","50985  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"1038","39.454779","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50985 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"1039","39.456258","172.16.156.130","10.128.0.243","TCP","66","","","50986  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"1040","39.486268","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50986 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"1041","39.486463","172.16.156.130","10.128.0.243","TCP","54","","","50986  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1042","39.486587","172.16.156.130","10.128.0.243","TCP","186","","","50986  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"1043","39.486665","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50986 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
"1044","39.486842","172.16.156.130","10.128.0.243","TCP","66","","","50987  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"1045","39.515642","10.128.0.243","172.16.156.130","TCP","58","","","445  >  50987 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"1046","39.515879","172.16.156.130","10.128.0.243","TCP","54","","","50987  >  445 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1047","39.516013","172.16.156.130","10.128.0.243","TCP","186","","","50987  >  445 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=132 [TCP segment of a reassembled PDU]"
"1048","39.516102","10.128.0.243","172.16.156.130","TCP","54","","","445  >  50987 [ACK] Seq=1 Ack=133 Win=64240 Len=0"
